latitude,longitude,reflectivity_dbz,rainfall_rate_mm_hr,rainfall_intensity_category,timestamp
21.820127,90.544989,30.5,2.566,Moderate,2025-04-27 00:22:33
21.428406,86.694996,30.5,2.566,Moderate,2025-04-27 00:22:33
22.843804,88.001841,30.5,2.566,Moderate,2025-04-27 00:22:33
23.749473,89.208238,30.5,2.566,Moderate,2025-04-27 00:22:33
22.366434,88.346598,30.5,2.566,Moderate,2025-04-27 00:22:33
21.345302,89.322555,30.5,2.566,Moderate,2025-04-27 00:22:33
22.032432,88.267509,30.5,2.566,Moderate,2025-04-27 00:22:33
24.565088,88.7962,30.5,2.566,Moderate,2025-04-27 00:22:33
21.32499,87.747264,30.5,2.566,Moderate,2025-04-27 00:22:33
21.180437,89.335182,30.5,2.566,Moderate,2025-04-27 00:22:33
21.984067,90.518719,30.5,2.566,Moderate,2025-04-27 00:22:33
22.513923,88.594406,30.5,2.566,Moderate,2025-04-27 00:22:33
21.384149,88.190791,30.5,2.566,Moderate,2025-04-27 00:22:33
21.366384,88.047646,30.5,2.566,Moderate,2025-04-27 00:22:33
24.025068,86.588137,30.5,2.566,Moderate,2025-04-27 00:22:33
22.411861,87.637917,30.5,2.566,Moderate,2025-04-27 00:22:33
22.32494,89.34532,30.5,2.566,Moderate,2025-04-27 00:22:33
24.030877,86.580896,30.5,2.566,Moderate,2025-04-27 00:22:33
22.02939,88.593374,30.5,2.566,Moderate,2025-04-27 00:22:33
21.936796,88.846917,30.5,2.566,Moderate,2025-04-27 00:22:33
20.955053,86.924802,30.5,2.566,Moderate,2025-04-27 00:22:33
20.726644,88.472955,30.5,2.566,Moderate,2025-04-27 00:22:33
23.111277,88.900739,30.5,2.566,Moderate,2025-04-27 00:22:33
23.882283,87.73001,30.5,2.566,Moderate,2025-04-27 00:22:33
21.865037,86.893716,30.5,2.566,Moderate,2025-04-27 00:22:33
22.481036,88.289201,30.5,2.566,Moderate,2025-04-27 00:22:33
22.599831,88.51136,30.5,2.566,Moderate,2025-04-27 00:22:33
22.582455,88.637888,30.5,2.566,Moderate,2025-04-27 00:22:33
24.703291,87.997741,30.5,2.566,Moderate,2025-04-27 00:22:33
22.459947,88.326477,30.5,2.566,Moderate,2025-04-27 00:22:33
21.177549,88.133288,30.5,2.566,Moderate,2025-04-27 00:22:33
23.81133,88.837225,30.5,2.566,Moderate,2025-04-27 00:22:33
23.64586,88.774382,30.5,2.566,Moderate,2025-04-27 00:22:33
23.497247,87.711953,30.5,2.566,Moderate,2025-04-27 00:22:33
23.733696,88.640008,30.5,2.566,Moderate,2025-04-27 00:22:33
22.602039,88.377146,30.5,2.566,Moderate,2025-04-27 00:22:33
23.950632,89.391222,30.5,2.566,Moderate,2025-04-27 00:22:33
21.835898,90.205714,30.5,2.566,Moderate,2025-04-27 00:22:33
21.961824,89.895597,30.5,2.566,Moderate,2025-04-27 00:22:33
22.665191,88.860346,30.5,2.566,Moderate,2025-04-27 00:22:33
22.627622,88.240924,30.5,2.566,Moderate,2025-04-27 00:22:33
22.617632,88.614938,30.5,2.566,Moderate,2025-04-27 00:22:33
23.470279,88.012208,30.5,2.566,Moderate,2025-04-27 00:22:33
22.843649,89.682402,30.5,2.566,Moderate,2025-04-27 00:22:33
22.385645,87.63357,30.5,2.566,Moderate,2025-04-27 00:22:33
21.884927,87.683019,30.5,2.566,Moderate,2025-04-27 00:22:33
22.471972,87.212099,30.5,2.566,Moderate,2025-04-27 00:22:33
22.472624,88.616711,30.5,2.566,Moderate,2025-04-27 00:22:33
22.483924,88.638602,30.5,2.566,Moderate,2025-04-27 00:22:33
22.324659,87.037395,30.5,2.566,Moderate,2025-04-27 00:22:33
22.279023,87.287822,30.5,2.566,Moderate,2025-04-27 00:22:33
22.361651,88.259997,30.5,2.566,Moderate,2025-04-27 00:22:33
23.109947,87.987935,30.5,2.566,Moderate,2025-04-27 00:22:33
22.732094,89.082727,30.5,2.566,Moderate,2025-04-27 00:22:33
23.051229,87.494467,30.5,2.566,Moderate,2025-04-27 00:22:33
22.6468,88.439813,30.5,2.566,Moderate,2025-04-27 00:22:33
22.34106,87.227231,30.5,2.566,Moderate,2025-04-27 00:22:33
23.115772,87.141924,30.5,2.566,Moderate,2025-04-27 00:22:33
21.880824,90.180179,30.5,2.566,Moderate,2025-04-27 00:22:33
23.875369,88.947001,30.5,2.566,Moderate,2025-04-27 00:22:33
22.894087,86.030092,30.5,2.566,Moderate,2025-04-27 00:22:33
23.679728,90.495657,30.5,2.566,Moderate,2025-04-27 00:22:33
21.939583,90.20537,30.5,2.566,Moderate,2025-04-27 00:22:33
20.741578,89.198383,30.5,2.566,Moderate,2025-04-27 00:22:33
20.81551,89.883134,30.5,2.566,Moderate,2025-04-27 00:22:33
22.810624,88.640606,30.5,2.566,Moderate,2025-04-27 00:22:33
22.718897,88.537292,30.5,2.566,Moderate,2025-04-27 00:22:33
22.242314,88.892736,30.5,2.566,Moderate,2025-04-27 00:22:33
23.030604,89.35909,30.5,2.566,Moderate,2025-04-27 00:22:33
22.63523,88.193715,30.5,2.566,Moderate,2025-04-27 00:22:33
22.026982,87.125239,30.5,2.566,Moderate,2025-04-27 00:22:33
22.131715,87.787212,30.5,2.566,Moderate,2025-04-27 00:22:33
23.761695,87.789363,30.5,2.566,Moderate,2025-04-27 00:22:33
23.02377,89.344274,30.5,2.566,Moderate,2025-04-27 00:22:33
22.668325,87.084719,30.5,2.566,Moderate,2025-04-27 00:22:33
22.290455,88.46196,30.5,2.566,Moderate,2025-04-27 00:22:33
23.263046,88.330148,30.5,2.566,Moderate,2025-04-27 00:22:33
23.342476,88.817569,30.5,2.566,Moderate,2025-04-27 00:22:33
22.170538,87.491229,30.5,2.566,Moderate,2025-04-27 00:22:33
21.640963,87.861057,30.5,2.566,Moderate,2025-04-27 00:22:33
22.435591,88.576707,30.5,2.566,Moderate,2025-04-27 00:22:33
22.373744,88.232126,30.5,2.566,Moderate,2025-04-27 00:22:33
21.55251,87.317147,30.5,2.566,Moderate,2025-04-27 00:22:33
23.185644,87.786234,30.5,2.566,Moderate,2025-04-27 00:22:33
21.760404,88.017813,30.5,2.566,Moderate,2025-04-27 00:22:33
23.720844,86.862078,30.5,2.566,Moderate,2025-04-27 00:22:33
23.02979,88.57174,30.5,2.566,Moderate,2025-04-27 00:22:33
21.691109,86.370354,30.5,2.566,Moderate,2025-04-27 00:22:33
21.174505,86.469947,30.5,2.566,Moderate,2025-04-27 00:22:33
22.297456,87.899987,30.5,2.566,Moderate,2025-04-27 00:22:33
22.367829,88.335126,30.5,2.566,Moderate,2025-04-27 00:22:33
20.591563,87.959135,30.5,2.566,Moderate,2025-04-27 00:22:33
22.581544,89.254986,30.5,2.566,Moderate,2025-04-27 00:22:33
22.551731,88.732541,30.5,2.566,Moderate,2025-04-27 00:22:33
22.48786,86.259723,30.5,2.566,Moderate,2025-04-27 00:22:33
22.564099,88.042716,30.5,2.566,Moderate,2025-04-27 00:22:33
23.581914,86.352321,30.5,2.566,Moderate,2025-04-27 00:22:33
23.199337,87.124433,30.5,2.566,Moderate,2025-04-27 00:22:33
24.69218,87.743528,30.5,2.566,Moderate,2025-04-27 00:22:33
22.506732,86.688661,30.5,2.566,Moderate,2025-04-27 00:22:33
22.573698,88.387071,30.5,2.566,Moderate,2025-04-27 00:22:33
22.726914,88.690918,30.5,2.566,Moderate,2025-04-27 00:22:33
22.599707,88.433517,30.5,2.566,Moderate,2025-04-27 00:22:33
22.596771,88.381547,30.5,2.566,Moderate,2025-04-27 00:22:33
21.68381,89.25626,30.5,2.566,Moderate,2025-04-27 00:22:33
21.970184,88.290328,30.5,2.566,Moderate,2025-04-27 00:22:33
23.581162,89.791002,30.5,2.566,Moderate,2025-04-27 00:22:33
22.087568,86.880021,30.5,2.566,Moderate,2025-04-27 00:22:33
22.590597,85.934911,30.5,2.566,Moderate,2025-04-27 00:22:33
22.589684,86.334693,30.5,2.566,Moderate,2025-04-27 00:22:33
23.743994,86.589184,30.5,2.566,Moderate,2025-04-27 00:22:33
21.346405,88.3697,30.5,2.566,Moderate,2025-04-27 00:22:33
22.335628,87.549332,30.5,2.566,Moderate,2025-04-27 00:22:33
22.559079,86.516529,30.5,2.566,Moderate,2025-04-27 00:22:33
22.160842,88.135065,30.5,2.566,Moderate,2025-04-27 00:22:33
23.429041,90.151322,30.5,2.566,Moderate,2025-04-27 00:22:33
22.090194,88.508343,30.5,2.566,Moderate,2025-04-27 00:22:33
21.774944,87.486172,30.5,2.566,Moderate,2025-04-27 00:22:33
23.291088,87.554091,30.5,2.566,Moderate,2025-04-27 00:22:33
21.981975,87.398565,30.5,2.566,Moderate,2025-04-27 00:22:33
22.659587,88.324276,30.5,2.566,Moderate,2025-04-27 00:22:33
22.895161,86.924514,30.5,2.566,Moderate,2025-04-27 00:22:33
22.664028,88.402915,30.5,2.566,Moderate,2025-04-27 00:22:33
22.52336,88.195104,30.5,2.566,Moderate,2025-04-27 00:22:33
22.009424,87.914839,30.5,2.566,Moderate,2025-04-27 00:22:33
23.79732,90.30395,30.5,2.566,Moderate,2025-04-27 00:22:33
21.681707,86.962708,30.5,2.566,Moderate,2025-04-27 00:22:33
22.750291,87.34408,30.5,2.566,Moderate,2025-04-27 00:22:33
22.319053,88.473692,30.5,2.566,Moderate,2025-04-27 00:22:33
21.729262,88.735041,30.5,2.566,Moderate,2025-04-27 00:22:33
23.216854,86.768632,30.5,2.566,Moderate,2025-04-27 00:22:33
22.329598,88.485246,30.5,2.566,Moderate,2025-04-27 00:22:33
22.35628,88.472427,30.5,2.566,Moderate,2025-04-27 00:22:33
24.423517,89.031616,30.5,2.566,Moderate,2025-04-27 00:22:33
22.664168,88.444092,30.5,2.566,Moderate,2025-04-27 00:22:33
24.35208,88.714691,30.5,2.566,Moderate,2025-04-27 00:22:33
22.632586,88.391838,30.5,2.566,Moderate,2025-04-27 00:22:33
24.512833,89.02295,30.5,2.566,Moderate,2025-04-27 00:22:33
24.402323,88.985246,30.5,2.566,Moderate,2025-04-27 00:22:33
21.808368,89.187483,30.5,2.566,Moderate,2025-04-27 00:22:33
21.571989,89.836529,30.5,2.566,Moderate,2025-04-27 00:22:33
22.028843,86.605836,30.5,2.566,Moderate,2025-04-27 00:22:33
22.541171,86.973819,30.5,2.566,Moderate,2025-04-27 00:22:33
21.906007,89.349881,30.5,2.566,Moderate,2025-04-27 00:22:33
20.633291,88.962575,30.5,2.566,Moderate,2025-04-27 00:22:33
21.647905,87.272713,30.5,2.566,Moderate,2025-04-27 00:22:33
22.802114,88.2241,30.5,2.566,Moderate,2025-04-27 00:22:33
23.810274,87.821474,30.5,2.566,Moderate,2025-04-27 00:22:33
21.680792,86.907621,30.5,2.566,Moderate,2025-04-27 00:22:33
22.46472,88.314298,30.5,2.566,Moderate,2025-04-27 00:22:33
22.862369,88.722919,30.5,2.566,Moderate,2025-04-27 00:22:33
23.069764,88.556891,30.5,2.566,Moderate,2025-04-27 00:22:33
20.856485,88.725933,30.5,2.566,Moderate,2025-04-27 00:22:33
23.355377,88.615147,30.5,2.566,Moderate,2025-04-27 00:22:33
22.005563,88.206688,30.5,2.566,Moderate,2025-04-27 00:22:33
24.61132,88.806242,30.5,2.566,Moderate,2025-04-27 00:22:33
21.445063,88.932612,30.5,2.566,Moderate,2025-04-27 00:22:33
22.583777,89.479583,30.5,2.566,Moderate,2025-04-27 00:22:33
23.852531,87.309935,30.5,2.566,Moderate,2025-04-27 00:22:33
23.665898,87.465763,30.5,2.566,Moderate,2025-04-27 00:22:33
23.847291,88.22289,30.5,2.566,Moderate,2025-04-27 00:22:33
24.724487,87.993983,30.5,2.566,Moderate,2025-04-27 00:22:33
21.255879,86.514077,30.5,2.566,Moderate,2025-04-27 00:22:33
22.24229,88.319988,30.5,2.566,Moderate,2025-04-27 00:22:33
21.349914,87.420396,30.5,2.566,Moderate,2025-04-27 00:22:33
22.054215,88.49809,30.5,2.566,Moderate,2025-04-27 00:22:33
22.596373,87.797506,30.5,2.566,Moderate,2025-04-27 00:22:33
22.20653,86.710337,30.5,2.566,Moderate,2025-04-27 00:22:33
22.838418,88.493489,30.5,2.566,Moderate,2025-04-27 00:22:33
24.412688,88.263646,30.5,2.566,Moderate,2025-04-27 00:22:33
24.279975,88.30419,30.5,2.566,Moderate,2025-04-27 00:22:33
21.096237,88.591611,30.5,2.566,Moderate,2025-04-27 00:22:33
21.213579,87.276562,30.5,2.566,Moderate,2025-04-27 00:22:33
23.517484,87.617352,30.5,2.566,Moderate,2025-04-27 00:22:33
22.189718,88.35537,30.5,2.566,Moderate,2025-04-27 00:22:33
23.011812,88.867964,30.5,2.566,Moderate,2025-04-27 00:22:33
21.599908,90.478093,30.5,2.566,Moderate,2025-04-27 00:22:33
20.86608,86.846426,30.5,2.566,Moderate,2025-04-27 00:22:33
20.731849,88.128481,30.5,2.566,Moderate,2025-04-27 00:22:33
23.504231,89.466875,30.5,2.566,Moderate,2025-04-27 00:22:33
21.240694,89.99981,30.5,2.566,Moderate,2025-04-27 00:22:33
24.455282,87.219165,30.5,2.566,Moderate,2025-04-27 00:22:33
21.41636,87.535661,30.5,2.566,Moderate,2025-04-27 00:22:33
23.293602,89.279559,30.5,2.566,Moderate,2025-04-27 00:22:33
24.405192,89.443342,30.5,2.566,Moderate,2025-04-27 00:22:33
22.693615,86.228947,30.5,2.566,Moderate,2025-04-27 00:22:33
23.500741,89.286369,30.5,2.566,Moderate,2025-04-27 00:22:33
20.562729,89.19152,30.5,2.566,Moderate,2025-04-27 00:22:33
22.382996,88.748547,30.5,2.566,Moderate,2025-04-27 00:22:33
23.126928,86.768673,30.5,2.566,Moderate,2025-04-27 00:22:33
22.27523,88.76203,30.5,2.566,Moderate,2025-04-27 00:22:33
22.784995,87.758091,30.5,2.566,Moderate,2025-04-27 00:22:33
23.781028,89.747063,30.5,2.566,Moderate,2025-04-27 00:22:33
22.548915,88.210173,30.5,2.566,Moderate,2025-04-27 00:22:33
23.702668,89.028352,30.5,2.566,Moderate,2025-04-27 00:22:33
23.504847,88.077218,30.5,2.566,Moderate,2025-04-27 00:22:33
24.020555,87.914075,30.5,2.566,Moderate,2025-04-27 00:22:33
23.018725,86.844032,30.5,2.566,Moderate,2025-04-27 00:22:33
22.61672,86.615726,30.5,2.566,Moderate,2025-04-27 00:22:33
23.18216,88.00014,30.5,2.566,Moderate,2025-04-27 00:22:33
21.201693,87.523972,30.5,2.566,Moderate,2025-04-27 00:22:33
21.821516,88.797887,30.5,2.566,Moderate,2025-04-27 00:22:33
21.548105,90.328293,30.5,2.566,Moderate,2025-04-27 00:22:33
21.677714,90.155095,30.5,2.566,Moderate,2025-04-27 00:22:33
22.530186,88.1849,30.5,2.566,Moderate,2025-04-27 00:22:33
24.242815,86.930729,30.5,2.566,Moderate,2025-04-27 00:22:33
21.650282,87.312906,30.5,2.566,Moderate,2025-04-27 00:22:33
22.344389,88.223372,30.5,2.566,Moderate,2025-04-27 00:22:33
22.628794,88.183426,30.5,2.566,Moderate,2025-04-27 00:22:33
23.435851,88.658394,30.5,2.566,Moderate,2025-04-27 00:22:33
22.036098,87.487262,30.5,2.566,Moderate,2025-04-27 00:22:33
21.550515,89.715447,30.5,2.566,Moderate,2025-04-27 00:22:33
22.735687,88.895064,30.5,2.566,Moderate,2025-04-27 00:22:33
23.082373,89.923213,30.5,2.566,Moderate,2025-04-27 00:22:33
23.060029,88.585071,30.5,2.566,Moderate,2025-04-27 00:22:33
23.014073,88.564814,30.5,2.566,Moderate,2025-04-27 00:22:33
22.315941,88.707964,30.5,2.566,Moderate,2025-04-27 00:22:33
22.506326,88.454382,30.5,2.566,Moderate,2025-04-27 00:22:33
21.573378,88.89178,30.5,2.566,Moderate,2025-04-27 00:22:33
22.987145,87.988801,30.5,2.566,Moderate,2025-04-27 00:22:33
22.044222,88.359804,30.5,2.566,Moderate,2025-04-27 00:22:33
22.847525,88.651081,30.5,2.566,Moderate,2025-04-27 00:22:33
22.78717,88.589814,30.5,2.566,Moderate,2025-04-27 00:22:33
22.621702,88.300111,30.5,2.566,Moderate,2025-04-27 00:22:33
20.967146,89.658689,30.5,2.566,Moderate,2025-04-27 00:22:33
23.169626,86.317521,30.5,2.566,Moderate,2025-04-27 00:22:33
22.780541,90.722474,30.5,2.566,Moderate,2025-04-27 00:22:33
22.761206,88.592587,30.5,2.566,Moderate,2025-04-27 00:22:33
22.073992,87.178851,30.5,2.566,Moderate,2025-04-27 00:22:33
21.010566,87.115159,30.5,2.566,Moderate,2025-04-27 00:22:33
21.497829,90.063534,30.5,2.566,Moderate,2025-04-27 00:22:33
22.56214,88.33916,30.5,2.566,Moderate,2025-04-27 00:22:33
23.333051,89.329613,30.5,2.566,Moderate,2025-04-27 00:22:33
23.801621,89.279723,30.5,2.566,Moderate,2025-04-27 00:22:33
22.506822,88.546734,30.5,2.566,Moderate,2025-04-27 00:22:33
24.498638,87.512389,30.5,2.566,Moderate,2025-04-27 00:22:33
22.107018,86.100766,30.5,2.566,Moderate,2025-04-27 00:22:33
23.506427,89.325112,30.5,2.566,Moderate,2025-04-27 00:22:33
23.438001,87.887107,30.5,2.566,Moderate,2025-04-27 00:22:33
23.142573,87.723105,30.5,2.566,Moderate,2025-04-27 00:22:33
22.822239,87.464511,30.5,2.566,Moderate,2025-04-27 00:22:33
22.809033,89.737789,30.5,2.566,Moderate,2025-04-27 00:22:33
22.440401,87.850973,30.5,2.566,Moderate,2025-04-27 00:22:33
22.01625,89.829749,30.5,2.566,Moderate,2025-04-27 00:22:33
22.16111,87.103909,30.5,2.566,Moderate,2025-04-27 00:22:33
22.376123,90.002161,30.5,2.566,Moderate,2025-04-27 00:22:33
23.557464,87.912019,30.5,2.566,Moderate,2025-04-27 00:22:33
23.040261,88.270298,30.5,2.566,Moderate,2025-04-27 00:22:33
22.748196,88.332077,30.5,2.566,Moderate,2025-04-27 00:22:33
22.985921,89.34616,30.5,2.566,Moderate,2025-04-27 00:22:33
22.602489,88.457672,30.5,2.566,Moderate,2025-04-27 00:22:33
23.103834,88.931507,30.5,2.566,Moderate,2025-04-27 00:22:33
23.490543,87.288771,30.5,2.566,Moderate,2025-04-27 00:22:33
23.680359,87.55018,30.5,2.566,Moderate,2025-04-27 00:22:33
22.581829,88.307838,30.5,2.566,Moderate,2025-04-27 00:22:33
22.605044,88.587728,30.5,2.566,Moderate,2025-04-27 00:22:33
23.52283,89.529223,30.5,2.566,Moderate,2025-04-27 00:22:33
21.005275,88.881714,30.5,2.566,Moderate,2025-04-27 00:22:33
22.536884,88.365338,30.5,2.566,Moderate,2025-04-27 00:22:33
21.106416,88.20487,30.5,2.566,Moderate,2025-04-27 00:22:33
20.661425,87.195027,30.5,2.566,Moderate,2025-04-27 00:22:33
22.111519,89.0241,30.5,2.566,Moderate,2025-04-27 00:22:33
21.83023,87.702532,30.5,2.566,Moderate,2025-04-27 00:22:33
22.060759,90.672014,30.5,2.566,Moderate,2025-04-27 00:22:33
21.836953,88.466618,30.5,2.566,Moderate,2025-04-27 00:22:33
23.437617,86.901824,30.5,2.566,Moderate,2025-04-27 00:22:33
20.78166,87.785435,30.5,2.566,Moderate,2025-04-27 00:22:33
22.734783,88.36032,30.5,2.566,Moderate,2025-04-27 00:22:33
21.10972,87.01463,30.5,2.566,Moderate,2025-04-27 00:22:33
21.717327,89.772461,30.5,2.566,Moderate,2025-04-27 00:22:33
22.586305,86.95546,30.5,2.566,Moderate,2025-04-27 00:22:33
24.230436,89.555363,30.5,2.566,Moderate,2025-04-27 00:22:33
21.235735,88.244507,30.5,2.566,Moderate,2025-04-27 00:22:33
22.723561,87.783951,30.5,2.566,Moderate,2025-04-27 00:22:33
21.63234,88.88303,30.5,2.566,Moderate,2025-04-27 00:22:33
22.16524,89.066035,30.5,2.566,Moderate,2025-04-27 00:22:33
22.659841,88.99471,30.5,2.566,Moderate,2025-04-27 00:22:33
22.345464,89.155941,30.5,2.566,Moderate,2025-04-27 00:22:33
20.369854,87.87121,30.5,2.566,Moderate,2025-04-27 00:22:33
23.219964,87.68488,30.5,2.566,Moderate,2025-04-27 00:22:33
22.888797,89.116516,30.5,2.566,Moderate,2025-04-27 00:22:33
22.604378,88.510137,30.5,2.566,Moderate,2025-04-27 00:22:33
21.592144,89.532317,30.5,2.566,Moderate,2025-04-27 00:22:33
22.915527,88.336852,30.5,2.566,Moderate,2025-04-27 00:22:33
22.941931,88.697308,30.5,2.566,Moderate,2025-04-27 00:22:33
22.28094,90.083912,30.5,2.566,Moderate,2025-04-27 00:22:33
22.391222,88.183403,30.5,2.566,Moderate,2025-04-27 00:22:33
22.215315,88.28133,30.5,2.566,Moderate,2025-04-27 00:22:33
22.724207,88.207852,30.5,2.566,Moderate,2025-04-27 00:22:33
21.279882,87.920201,30.5,2.566,Moderate,2025-04-27 00:22:33
22.607801,89.728894,30.5,2.566,Moderate,2025-04-27 00:22:33
22.432728,89.721482,30.5,2.566,Moderate,2025-04-27 00:22:33
23.875896,87.209345,30.5,2.566,Moderate,2025-04-27 00:22:33
21.17632,89.663768,30.0,2.363,Light,2025-04-27 00:22:33
24.668814,88.329389,30.0,2.363,Light,2025-04-27 00:22:33
23.991149,88.342545,30.0,2.363,Light,2025-04-27 00:22:33
21.052338,88.42647,30.0,2.363,Light,2025-04-27 00:22:33
24.471718,87.649657,30.0,2.363,Light,2025-04-27 00:22:33
24.50339,87.637476,30.0,2.363,Light,2025-04-27 00:22:33
21.05955,87.844257,30.0,2.363,Light,2025-04-27 00:22:33
22.959394,87.881921,30.0,2.363,Light,2025-04-27 00:22:33
23.20248,88.454234,30.0,2.363,Light,2025-04-27 00:22:33
21.221258,87.502098,30.0,2.363,Light,2025-04-27 00:22:33
24.158574,86.902476,30.0,2.363,Light,2025-04-27 00:22:33
21.779051,86.192567,30.0,2.363,Light,2025-04-27 00:22:33
22.174429,89.000549,30.0,2.363,Light,2025-04-27 00:22:33
22.690705,88.458184,30.0,2.363,Light,2025-04-27 00:22:33
23.306334,90.389086,30.0,2.363,Light,2025-04-27 00:22:33
23.120053,89.869627,30.0,2.363,Light,2025-04-27 00:22:33
21.055082,88.483173,30.0,2.363,Light,2025-04-27 00:22:33
22.814372,86.38694,30.0,2.363,Light,2025-04-27 00:22:33
23.519527,87.746513,30.0,2.363,Light,2025-04-27 00:22:33
23.665298,86.883313,30.0,2.363,Light,2025-04-27 00:22:33
22.081502,87.561785,30.0,2.363,Light,2025-04-27 00:22:33
24.100992,87.691377,30.0,2.363,Light,2025-04-27 00:22:33
22.340955,89.615349,30.0,2.363,Light,2025-04-27 00:22:33
22.350198,88.779796,30.0,2.363,Light,2025-04-27 00:22:33
22.088595,86.013803,30.0,2.363,Light,2025-04-27 00:22:33
22.510231,88.431852,30.0,2.363,Light,2025-04-27 00:22:33
21.123048,88.814168,30.0,2.363,Light,2025-04-27 00:22:33
20.425047,88.249793,30.0,2.363,Light,2025-04-27 00:22:33
20.641885,87.740386,30.0,2.363,Light,2025-04-27 00:22:33
22.421702,87.848996,30.0,2.363,Light,2025-04-27 00:22:33
22.426391,88.339565,30.0,2.363,Light,2025-04-27 00:22:33
22.773585,88.354238,30.0,2.363,Light,2025-04-27 00:22:33
22.620514,88.218242,30.0,2.363,Light,2025-04-27 00:22:33
21.800647,87.484274,30.0,2.363,Light,2025-04-27 00:22:33
23.747699,89.969658,30.0,2.363,Light,2025-04-27 00:22:33
22.444742,87.739877,30.0,2.363,Light,2025-04-27 00:22:33
23.79497,87.828305,30.0,2.363,Light,2025-04-27 00:22:33
23.537083,88.672341,30.0,2.363,Light,2025-04-27 00:22:33
23.230479,90.502752,30.0,2.363,Light,2025-04-27 00:22:33
22.623735,88.550201,30.0,2.363,Light,2025-04-27 00:22:33
21.826803,87.145074,30.0,2.363,Light,2025-04-27 00:22:33
22.32787,89.48413,30.0,2.363,Light,2025-04-27 00:22:33
21.439516,87.117775,30.0,2.363,Light,2025-04-27 00:22:33
20.971108,90.072016,30.0,2.363,Light,2025-04-27 00:22:33
21.178104,88.579401,30.0,2.363,Light,2025-04-27 00:22:33
23.466037,87.240678,30.0,2.363,Light,2025-04-27 00:22:33
22.951414,90.587553,30.0,2.363,Light,2025-04-27 00:22:33
24.206983,88.953274,30.0,2.363,Light,2025-04-27 00:22:33
22.034847,88.319221,30.0,2.363,Light,2025-04-27 00:22:33
22.916492,88.50676,30.0,2.363,Light,2025-04-27 00:22:33
22.282068,87.364011,30.0,2.363,Light,2025-04-27 00:22:33
22.334622,89.375476,30.0,2.363,Light,2025-04-27 00:22:33
22.881257,88.788026,30.0,2.363,Light,2025-04-27 00:22:33
22.497412,88.682202,30.0,2.363,Light,2025-04-27 00:22:33
24.106137,88.428473,30.0,2.363,Light,2025-04-27 00:22:33
22.173069,90.049848,30.0,2.363,Light,2025-04-27 00:22:33
23.651163,87.445068,30.0,2.363,Light,2025-04-27 00:22:33
21.543701,89.507477,30.0,2.363,Light,2025-04-27 00:22:33
21.462675,89.596273,30.0,2.363,Light,2025-04-27 00:22:33
21.041071,88.110358,30.0,2.363,Light,2025-04-27 00:22:33
23.861542,87.26289,30.0,2.363,Light,2025-04-27 00:22:33
21.552756,86.700245,30.0,2.363,Light,2025-04-27 00:22:33
24.589147,87.516407,30.0,2.363,Light,2025-04-27 00:22:33
24.684984,88.083885,30.0,2.363,Light,2025-04-27 00:22:33
22.614326,88.619477,30.0,2.363,Light,2025-04-27 00:22:33
21.89061,87.29042,30.0,2.363,Light,2025-04-27 00:22:33
22.52832,88.159632,30.0,2.363,Light,2025-04-27 00:22:33
22.48402,88.34999,30.0,2.363,Light,2025-04-27 00:22:33
21.026147,88.3697,30.0,2.363,Light,2025-04-27 00:22:33
21.538075,86.797499,30.0,2.363,Light,2025-04-27 00:22:33
22.970725,88.157189,30.0,2.363,Light,2025-04-27 00:22:33
23.721952,87.105739,30.0,2.363,Light,2025-04-27 00:22:33
21.670574,87.667974,30.0,2.363,Light,2025-04-27 00:22:33
23.924922,88.134869,30.0,2.363,Light,2025-04-27 00:22:33
22.4798,88.865991,30.0,2.363,Light,2025-04-27 00:22:33
24.512929,89.367019,30.0,2.363,Light,2025-04-27 00:22:33
22.478838,87.681297,30.0,2.363,Light,2025-04-27 00:22:33
22.5697,88.3697,30.0,2.363,Light,2025-04-27 00:22:33
23.575763,87.785463,30.0,2.363,Light,2025-04-27 00:22:33
23.956383,88.449217,30.0,2.363,Light,2025-04-27 00:22:33
22.581619,88.620007,30.0,2.363,Light,2025-04-27 00:22:33
23.353693,88.459454,30.0,2.363,Light,2025-04-27 00:22:33
22.270633,88.324282,30.0,2.363,Light,2025-04-27 00:22:33
22.631109,87.890834,30.0,2.363,Light,2025-04-27 00:22:33
22.114444,90.05066,30.0,2.363,Light,2025-04-27 00:22:33
23.145761,87.69624,30.0,2.363,Light,2025-04-27 00:22:33
21.300806,87.308614,30.0,2.363,Light,2025-04-27 00:22:33
22.246087,89.974252,30.0,2.363,Light,2025-04-27 00:22:33
21.895623,88.446053,30.0,2.363,Light,2025-04-27 00:22:33
23.594195,88.915427,30.0,2.363,Light,2025-04-27 00:22:33
20.697502,89.019423,30.0,2.363,Light,2025-04-27 00:22:33
22.069426,87.84927,30.0,2.363,Light,2025-04-27 00:22:33
24.483447,87.152901,30.0,2.363,Light,2025-04-27 00:22:33
22.584158,88.36102,30.0,2.363,Light,2025-04-27 00:22:33
22.263328,90.375226,30.0,2.363,Light,2025-04-27 00:22:33
22.59803,88.377351,30.0,2.363,Light,2025-04-27 00:22:33
22.580029,88.298968,30.0,2.363,Light,2025-04-27 00:22:33
20.952827,89.250465,30.0,2.363,Light,2025-04-27 00:22:33
23.030801,88.413535,30.0,2.363,Light,2025-04-27 00:22:33
21.951022,88.487306,30.0,2.363,Light,2025-04-27 00:22:33
