latitude,longitude,altitude,reflectivity,rainfall_rate
22.495414991252122,86.53258398594443,2788.726836355403,42.58695602416992,14.997400283813477
22.49495956597755,86.52288454580135,2814.2876124568284,40.94565200805664,11.71500015258789
22.519443004527623,86.57034260945073,2687.659060647711,38.27857208251953,7.841899871826172
22.519110808075993,86.56063546376595,2712.749703168869,44.24285888671875,19.24169921875
22.518778028395744,86.5509284219471,2737.957880659029,46.24285888671875,25.999399185180664
22.518444665518803,86.54122148434199,2763.2835920695215,43.01071548461914,15.984999656677246
22.51811071947716,86.53151465129835,2788.726836355403,35.485713958740234,5.150899887084961
22.541243911158247,86.55019764352932,2737.957880659029,36.2253532409668,5.757400035858154
22.585488576948716,86.70520773010863,2348.7318108193576,38.338233947753906,7.912600040435791
22.5855268507385,86.69548867451142,2372.1768567487597,37.55882263183594,7.036900043487549
22.5855645363428,86.68576966731938,2395.7394517697394,37.22058868408203,6.687600135803223
22.585601633768956,86.67605070888335,2419.4195949062705,37.360294342041016,6.829699993133545
22.606025816699713,86.70545066255968,2348.7318108193576,38.02941131591797,7.553299903869629
22.606185198971357,86.6957315894871,2372.1768567487597,37.30147171020508,6.769499778747559
22.856978661548315,86.81196883287393,2165.4033263940364,36.220001220703125,5.752699851989746
22.858705568806162,86.80240994873195,2187.9079449828714,35.72999954223633,5.343800067901611
22.860431892403618,86.7928508738334,2210.5301203075796,38.52000045776367,8.132100105285645
22.86215763223972,86.7832916085,2233.2698514312506,40.36000061035156,10.72659969329834
22.863882788213644,86.77373215305343,2256.1271374076605,38.709999084472656,8.368000030517578
22.87602275700103,86.81611828173666,2165.4033263940364,38.797298431396484,8.478599548339844
22.877867768584203,86.80658379295339,2187.9079449828714,39.02702713012695,8.776900291442871
22.879712198380982,86.79704909718272,2210.5301203075796,38.47297286987305,8.074700355529785
22.88155604628318,86.78751419474177,2233.2698514312506,40.83783721923828,11.526399612426758
22.8833993121827,86.77797908594768,2256.1271374076605,39.35135269165039,9.215900421142578
22.8852419959715,86.76844377111767,2279.1019772905856,37.378379821777344,6.848299980163574
22.602080718078625,88.35431839716625,86.80101466365159,36.0,5.565400123596191
22.60206155909179,88.35477155481142,86.80101466365159,36.0,5.565400123596191
22.575476446321478,88.41597187353949,98.92034150846303,49.5,42.44710159301758
22.574690993490826,88.41603796062111,98.92034150846303,49.34859085083008,41.49079895019531
22.573910413329642,88.41609233790996,98.92034150846303,43.30769348144531,16.715599060058594
24.08448626523293,88.01327172830294,8080.112417381257,48.0,33.86949920654297
24.088582432178285,88.03542796219038,8080.112417381257,48.0,33.86949920654297
23.23835100038675,89.5265949258021,6430.656939966604,40.554054260253906,11.044500350952148
22.56845548141051,88.41611598092639,314.49056770280004,37.411766052246094,6.882800102233887
22.567668864015257,88.41608058285559,314.49056770280004,38.97793960571289,8.712300300598145
22.566882766444778,88.41603382065603,314.49056770280004,38.08461380004883,7.616300106048584
22.521543604606737,88.34420446978993,277.16894329339266,36.6136360168457,6.103799819946289
22.5216567704641,88.34350302437744,277.16894329339266,36.712120056152344,6.195000171661377
