latitude,longitude,altitude,reflectivity
22.607129117675303,86.63741782251864,2515.315628889948,26.5
22.60759312170672,86.60826138648959,2588.4718609768897,25.367647
22.607746611151157,86.59854264310985,2613.0923532713205,25.82353
22.62655731258478,86.70599045299704,2348.7318108193576,32.5
22.626837787251063,86.6962731125663,2372.1768567487597,27.919117
22.574245053350253,88.28018299952858,103.19540421292186,28.214285
22.57514587539583,88.28024298232171,103.19540421292186,30.549295
22.579191347238076,88.30034262717737,94.76292223669589,25.279411
22.837746586237195,86.80806760327383,2165.4033263940364,33.5
22.840961308675563,86.78890398631748,2210.5301203075796,27.44178
22.842567791785797,86.77932191674546,2233.2698514312506,27.417809
22.8457790013211,86.76015725704387,2279.1019772905856,32.0
22.856978661548315,86.81196883287393,2165.4033263940364,36.22
22.858705568806162,86.80240994873195,2187.9079449828714,35.73
22.860431892403618,86.7928508738334,2210.5301203075796,38.52
22.86215763223972,86.7832916085,2233.2698514312506,40.36
22.863882788213644,86.77373215305343,2256.1271374076605,38.71
22.865607360224626,86.76417250781552,2279.1019772905856,34.38
22.87602275700103,86.81611828173666,2165.4033263940364,38.7973
22.877867768584203,86.80658379295339,2187.9079449828714,39.027027
22.879712198380982,86.79704909718272,2210.5301203075796,38.472973
22.88155604628318,86.78751419474177,2233.2698514312506,40.837837
22.8833993121827,86.77797908594768,2256.1271374076605,39.351353
22.8852419959715,86.76844377111767,2279.1019772905856,37.37838
22.895150955982253,86.82057535075766,2165.4033263940364,31.5
22.8971146101058,86.81106716549394,2187.9079449828714,31.0
22.899077684533545,86.80155875703527,2210.5301203075796,27.333334
22.90104017915006,86.79205012569383,2233.2698514312506,29.666666
22.903002093840016,86.7825412717819,2256.1271374076605,29.5
22.904963428488145,86.77303219561172,2279.1019772905856,33.0
22.57892174676807,88.3201951476952,86.80101466365159,29.0
22.57680744424771,88.32965654969153,82.99652669392526,25.173914
22.57932986752041,88.32031978891364,86.80101466365159,26.065218
22.577097829347853,88.32974980655433,82.99652669392526,27.203571
22.59287083551016,88.28416033179224,103.19540421292186,25.044777
22.582917148410935,88.3217009529466,86.80101466365159,26.0
22.59355637639868,88.29487138426293,98.92034150846303,25.965279
22.58330336853387,88.32188189222563,86.80101466365159,26.0
22.594273696267937,88.29520730152707,98.92034150846303,30.0
22.57680431399399,88.34008830519785,79.30968281440437,30.184782
22.581007273354263,88.33148186530295,82.99652669392526,25.402174
22.57696465459588,88.34018059023454,79.30968281440437,27.338028
22.57934883314592,88.34195504035887,79.30968281440437,26.0
22.59498059469032,88.33147168862986,86.80101466365159,27.0
22.595246714826278,88.3318274968986,86.80101466365159,27.97015
22.59550836531171,88.3321871069881,86.80101466365159,29.0
22.60540761043758,88.33059739504405,90.7231465652585,27.166666
22.591379587619215,88.34375557916839,82.99652669392526,26.0
22.59149290177547,88.34405822357738,82.99652669392526,26.0
22.73509057516117,88.28557843944374,163.6722746230662,35.0
22.73591030605595,88.28794879444203,163.6722746230662,26.866198
22.600849392650034,88.34350065227632,86.80101466365159,31.5
22.592613539035806,88.34810992068229,82.99652669392526,25.165493
22.602080718078625,88.35431839716625,86.80101466365159,36.0
22.60206155909179,88.35477155481142,86.80101466365159,36.0
22.736840357557146,88.3696184936941,157.98550601117313,27.0
22.583968585070988,88.35453664309685,79.30968281440437,28.58209
22.592948278184405,88.35556323705802,82.99652669392526,27.768656
22.73661986078247,88.37200675706987,157.98550601117313,27.0
22.583948179484143,88.35473119081566,79.30968281440437,30.385714
22.592914266722786,88.35588750385031,82.99652669392526,31.385714
22.583925350624558,88.35492542612913,79.30968281440437,30.0
22.592876216221814,88.35621124983241,82.99652669392526,26.520834
22.61963604369573,88.3607808124095,94.76292223669589,28.5
22.619535344722028,88.36148544488708,94.76292223669589,28.5
22.65294309444839,88.37853556309152,112.0984591897577,29.0
22.66861742894116,88.38963198099576,121.47208569012582,30.5
22.668151923202036,88.391047671723,121.47208569012582,30.5
22.591403369187272,88.36217586593459,82.99652669392526,25.5
22.631359166637413,88.38499745135542,103.19540421292186,26.52143
22.630954789225715,88.38587448255564,103.19540421292186,29.014286
22.6470750438859,88.39464662543934,112.0984591897577,26.0
22.630539515873124,88.38674558272852,103.19540421292186,30.0
22.589281111901677,88.36648457857677,82.99652669392526,27.066177
22.670061399489743,88.4287690773967,131.3162821587175,25.610294
22.588025797922967,88.36831903170629,82.99652669392526,29.5
22.616065472266907,88.39284227852649,98.92034150846303,30.0
22.58783322527633,88.36857097654294,82.99652669392526,27.496376
22.58763893820986,88.36881834502186,82.99652669392526,26.0
22.593062956616127,88.37682864875072,86.80101466365159,27.876865
22.649999014775148,88.43930243228023,126.33536277897656,26.260714
22.609553548501932,88.4001843118481,98.92034150846303,28.785715
22.608966079034662,88.40074057750432,98.92034150846303,34.710712
22.60836747727642,88.4012922667904,98.92034150846303,28.51894
22.600992553386657,88.3952133093746,94.76292223669589,28.5
22.600463565787553,88.39565022795912,94.76292223669589,31.25
22.59992918216305,88.39607945489631,94.76292223669589,26.472973
22.577930597524894,88.3651911312576,79.30968281440437,30.5
22.622500373090077,88.43838304378944,116.72645109519362,26.514084
22.621439000199832,88.4391215849851,116.72645109519362,28.835714
22.615968363842676,88.44260086081063,116.72645109519362,27.329546
22.614847334338904,88.44324977740105,116.72645109519362,31.0
22.589027942562847,88.3919410587532,90.7231465652585,30.0
22.61371831685676,88.44388241830103,116.72645109519362,26.5
22.592553067657704,88.4009173513056,94.76292223669589,26.30137
22.591953740282854,88.40123171399974,94.76292223669589,26.944445
22.588905744055932,88.40267013968099,94.76292223669589,28.5
22.588289339052483,88.40292977459558,94.76292223669589,28.5
22.59133223617427,88.42239093362669,103.19540421292186,31.078571
22.610749341775566,88.48717695352242,136.41484362259507,27.5
22.579820410112386,88.38551590681783,86.80101466365159,27.9375
22.590465340746732,88.42268559987507,103.19540421292186,32.072918
22.60907312473465,88.48774593133565,136.41484362259507,27.5
22.589594858886702,88.42296770263472,103.19540421292186,29.5
22.6073899827217,88.48829060684102,136.41484362259507,27.5
22.57695182269895,88.38631250373061,86.80101466365159,31.207144
22.57932727440476,88.4056251707591,94.76292223669589,26.5
22.58015986117436,88.41533861804486,98.92034150846303,32.0
22.575476446321478,88.41597187353949,98.92034150846303,49.5
22.574690993490826,88.41603796062111,98.92034150846303,49.34859
22.573910413329642,88.41609233790996,98.92034150846303,43.307693
22.57312359979523,88.41613577927465,98.92034150846303,30.5
22.570727002139297,88.40647461011581,94.76292223669589,26.61111
22.570881645783967,88.44536734882821,112.0984591897577,28.5
22.57014143863731,88.39675010274082,90.7231465652585,27.476027
22.570060363394237,88.40647295938497,94.76292223669589,25.130136
22.56973018205045,88.44536417455355,112.0984591897577,27.688356
22.56959607204362,88.39674090774977,90.7231465652585,30.0
22.568578861444855,88.44534435940014,112.0984591897577,30.041666
22.567436122122423,88.44530822713914,112.0984591897577,33.0
22.56604937653334,88.41601552011899,98.92034150846303,29.5
22.553762276127333,88.40334414140368,94.76292223669589,32.0
22.553136186480312,88.40309763669737,94.76292223669589,28.666666
22.55251323210912,88.40284211166158,94.76292223669589,27.0
22.554776741980266,88.39334189159236,90.7231465652585,26.559858
22.554275247883453,88.3931109886148,90.7231465652585,29.0
24.08448626523293,88.01327172830294,8080.112417381257,48.0
24.088582432178285,88.03542796219038,8080.112417381257,48.0
22.592672408260885,88.35747621751976,165.9089544583112,27.1875
22.592185503617017,88.35969230447786,165.9089544583112,27.0
22.615562408850362,88.39343220941488,314.49056770280004,25.464285
22.602549625918424,88.39380602271818,277.16894329339266,25.725
23.252917962504387,89.5168520115809,6430.656939966604,34.657894
23.23835100038675,89.5265949258021,6430.656939966604,40.554054
22.57569506695132,88.3664558266165,129.0572581011802,27.5
22.58262129249336,88.38440222638887,202.87813513167202,27.0
22.575526831216497,88.36652970393408,129.0572581011802,27.5
22.582228726891916,88.38457456279446,202.87813513167202,27.0
22.570764918501574,88.40643772202841,277.16894329339266,28.676056
22.569236846914432,88.41613987649318,314.49056770280004,34.05357
22.56845548141051,88.41611598092639,314.49056770280004,37.411766
22.567668864015257,88.41608058285559,314.49056770280004,38.97794
22.566882766444778,88.41603382065603,314.49056770280004,38.084614
22.54218257293685,88.3843345750455,239.96479859016836,29.0
22.541794487120836,88.38392255238291,239.96479859016836,25.794521
22.55882921409907,88.36038207758745,129.0572581011802,28.5
22.558738209062373,88.3602127707872,129.0572581011802,28.647058
22.558649320913638,88.3600421609534,129.0572581011802,26.941177
22.522756142917597,88.36759843913444,277.16894329339266,25.824627
22.512237652424847,88.36030739619244,314.49056770280004,28.602942
22.512151770958788,88.35946507357612,314.49056770280004,26.679104
22.521342053302924,88.3456220469721,277.16894329339266,30.5
22.521438412111284,88.3449125238724,277.16894329339266,33.104477
22.521543604606737,88.34420446978993,277.16894329339266,36.613636
22.5216567704641,88.34350302437744,277.16894329339266,36.71212
22.521779515545198,88.34279823555823,277.16894329339266,26.557692
22.52863763886113,88.32429096288782,277.16894329339266,25.992537
22.550745862797942,88.31479641609899,239.96479859016836,26.5
22.551701806792266,88.31424116037194,239.96479859016836,27.335714
22.552186607883854,88.31397295441674,239.96479859016836,31.26266
22.551272155647336,88.29333282206368,314.49056770280004,34.373333
22.552017627066466,88.29306019854874,314.49056770280004,30.164383
22.42979965913248,86.57897971138738,8769.42159005627,26.03409
22.428980373222863,86.56933277020448,8827.625411951914,26.67803
22.453319677529844,86.59628664115286,8653.365333568305,26.0
22.452621808264396,86.58662676210508,8711.334896462038,25.375
22.451923370313377,86.57696711153865,8769.42159005627,27.833334
22.45122436374509,86.56730768978862,8827.625411951914,26.791666
22.475802428528382,86.60428522844083,8595.512903764844,28.193182
22.475225561388225,86.59461441697411,8653.365333568305,29.738636
22.474648122147503,86.58494381728887,8711.334896462038,29.431818
22.474070110866865,86.57527342972297,8769.42159005627,29.71591
22.47349152760706,86.5656032546142,8827.625411951914,27.21591
22.4729123724289,86.55593329230031,8885.946359742433,26.193182
22.472332645393287,86.54626354311901,8944.384431021288,25.193182
22.497451630197393,86.60294635075154,8595.512903764844,27.217392
22.496994461568733,86.59326662378693,8653.365333568305,28.47826
22.49653671771373,86.5835870922317,8711.334896462038,29.47826
22.49607839868548,86.57390775642605,8769.42159005627,28.97826
22.495619504537153,86.5642286167102,8827.625411951914,28.0
22.495160035322023,86.55454967342429,8885.946359742433,26.992754
22.494699991093423,86.5448709269084,8944.384431021288,25.992754
22.51792092131052,86.56316450797219,8827.625411951914,25.81081
22.51758209510914,86.55347824721723,8885.946359742433,25.283783
22.517242690915964,86.54379216663838,8944.384431021288,25.743244
22.547974287148694,88.37669600912012,367.6592887919396,25.202703
22.541538288271862,88.38346544033044,451.8247708324343,27.016891
22.524533617464794,88.39193148462995,620.5061498433352,25.84589
22.55835957736406,88.35935057031764,199.67875698395073,34.0
22.558281470988472,88.35917456745995,199.67875698395073,34.0
22.5487451087371,88.34682774612155,283.61061635427177,25.626713
22.54304462357991,88.3363829587865,367.6592887919396,28.5
22.540228494930588,88.32404203953676,451.8247708324343,25.042253
23.36030291803294,86.52023219832353,20058.751434948295,25.2
23.367756699709936,86.50259189999507,20274.93048615381,25.5
23.382657138170767,86.46730807856183,20708.680466201156,25.1
23.386380762408223,86.4584864526558,20817.407909896225,25.3
23.390103792143456,86.44966455897007,20926.25132419169,25.6
23.39382622720105,86.44084239772435,21035.21070464328,25.6
23.39754806740567,86.43201996913855,21144.286046802998,25.3
23.404989962555025,86.4143743108263,21362.78459843248,25.6
23.41242947619036,86.39672758579333,21581.746943397447,25.5
23.416148339502765,86.38790382380687,21691.402027212083,25.8
23.419866606911825,86.37907979580069,21801.17304595001,26.2
23.423584278242735,86.37025550199506,21911.059995127842,25.5
23.427301353320804,86.36143094261033,22021.062870265916,25.9
23.431017831971403,86.35260611786696,22131.181666871533,26.4
23.434733714019984,86.34378102798533,22241.416380451992,25.7
23.438448999292085,86.33495567318603,22351.767006509006,25.4
23.44216368761331,86.32613005368965,22462.23354054056,25.9
23.445877778809354,86.31730416971682,22572.815978039056,26.3
23.449591272705995,86.3084780214883,22683.514314493164,25.5
23.453304169129087,86.29965160922484,22794.328545387834,25.8
23.45701646790454,86.29082493314729,22905.258666200563,25.9
23.460728168858395,86.28199799347657,23016.304672406986,25.4
23.46443927181672,86.27317079043361,23127.466559479013,26.0
23.468149776605692,86.26434332423949,23238.744322881103,26.1
23.47185968305157,86.25551559511526,23350.13795807399,26.4
23.475568990980673,86.2466876032821,23461.647460516542,26.2
23.479277700219427,86.2378593489612,23573.272825662047,26.4
23.482985810594304,86.22903083237387,23685.014048954472,27.0
23.486693321931885,86.22020205374142,23796.871125841513,26.7
23.49040023405883,86.21137301328527,23908.84405175969,26.5
23.49410654680185,86.20254371122687,24020.932822147384,26.7
23.497812259987775,86.19371414778776,24133.137432428077,26.1
23.501517373443477,86.18488432318951,24245.4578780327,27.1
23.50522188699594,86.17605423765377,24357.894154381007,26.1
23.50892580047222,86.16722389140227,24470.44625688903,26.0
23.43673210289557,86.40897138438001,21581.746943397447,25.5
23.4405605388859,86.40020121679795,21691.402027212083,25.5
22.577541564307513,88.34059814698166,199.67875698395073,28.0
22.592755067924873,88.35490834694612,443.80476782657206,27.387682
22.572716471052733,88.38656858653935,591.9280381109565,27.956081
22.558273593663564,88.3470995890028,295.79655919596553,31.5
22.558348208483803,88.34692344724031,295.79655919596553,31.5
22.582306195989776,88.37179312088458,970.2812869474292,27.045454
22.546342700177686,88.37123192464713,1328.9731934648007,27.96875
